"URL","Size","#ofOutlinks","Content-Type"
"https://www.usatoday.com/in-depth/news/investigations/2022/03/30/title-ix-searchable-college-spending-data/7169672001/","75787","51","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/2022-2023/","135848","175","text/html"
"https://www.usatoday.com/story/sports/soccer/2022/12/13/lionel-messi-records-argentina-world-cup-2022/51070713/","181557","168","text/html"
"https://www.usatoday.com/story/money/economy/2023/02/01/federal-reserve-interest-rate-decision-meeting-live-updates/11135680002/","188634","175","text/html"
"https://www.usatoday.com/videos/entertainment/2021/10/20/american-influencer-awards-meet-finalists-blogger-brad-mondo/8534834002/","139004","170","text/html"
"https://www.usatoday.com/sitemap/2020/april/13/","185509","384","text/html"
"https://www.usatoday.com/money/blueprint/wp-content/uploads/2023/01/jennifer-simonson.jpeg","332417","0","image/jpeg"
"https://www.usatoday.com/sitemap/2012/april/23/","141792","192","text/html"
"https://www.usatoday.com/story/entertainment/movies/2023/01/21/judy-blume-forever-documentary/11083533002/","202087","174","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/2002-2003/","133625","177","text/html"
"https://www.usatoday.com/story/entertainment/2021/09/24/american-influencer-awards-meet-travel-finalists-thebucketlistfam/8371826002/","166587","157","text/html"
"https://www.usatoday.com/story/money/food/2023/01/14/walmart-pink-sauce-tiktok-viral-condiment/11055361002/","169965","173","text/html"
"https://www.usatoday.com/story/sports/media/2022/12/09/grant-wahl-death-tributes-sports-soccer-world/10871214002/","154899","144","text/html"
"https://www.usatoday.com/story/sports/ncaaw/2023/02/28/pac-12-women-hope-to-send-record-number-of-teams-to-ncaas/69955429007/","147493","137","text/html"
"https://www.usatoday.com/story/sports/columns/2023/02/24/are-the-columbus-crew-and-mls-playoff-team-we-have-to-wait-and-see/69934764007/","190850","169","text/html"
"https://www.usatoday.com/story/sports/nfl/2023/02/27/trevor-lawrence-zay-jones-pair-for-two-of-nfls-100-top-throws-of-2022/69948553007/","162999","161","text/html"
"https://www.usatoday.com/sitemap/2012/february/12/","141388","190","text/html"
"https://www.usatoday.com/story/sports/ncaaw/2023/02/28/hokies-kitley-irish-s-ivey-lead-acc-season-honors/69956221007/","132965","135","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/2003-2004/","136276","177","text/html"
"https://www.usatoday.com/story/money/2023/02/21/walmart-earnings-report-wmt-stock/11311089002/","167533","163","text/html"
"https://www.usatoday.com/sitemap/2020/february/4/","185720","386","text/html"
"https://www.usatoday.com/videos/entertainment/2021/12/16/meet-2021-aia-international-lifestyle-influencers-year-thesorrygirls/8917162002/","140725","170","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/20/presidents-day-appliance-sales/11280054002/","169731","217","text/html"
"https://www.usatoday.com/story/entertainment/books/2022/05/03/jennifer-grey-out-of-the-corner-memoir-dirty-dancing/9611964002/","204974","171","text/html"
"https://www.usatoday.com/story/sports/columnist/nancy-armour/2022/12/19/world-cup-winners-losers-lionel-messi-kylian-mbappe/10925603002/","197358","172","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/2022-2023/2022-09-18/","136456","175","text/html"
"https://www.usatoday.com/story/entertainment/2021/10/12/american-influencer-awards-meet-finalist-emily-susanah/6083263001/","164279","158","text/html"
"https://www.usatoday.com/sitemap/2020/february/18/","186011","386","text/html"
"https://www.usatoday.com/sitemap/2020/april/25/","176165","342","text/html"
"https://www.usatoday.com/story/money/2022/12/22/minimum-wage-raise-23-states/10940440002/","176694","170","text/html"
"https://www.usatoday.com/story/sports/ncaaw/2023/03/01/kansas-women-stun-no-23-iowa-state-98-93/69961514007/","142313","137","text/html"
"https://www.usatoday.com/story/sports/nfl/2023/03/01/jaguars-will-likely-retain-te-evan-engram-free-agency-nears/69952148007/","174080","163","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/2001-2002/","133346","176","text/html"
"https://www.usatoday.com/story/sports/mls/columbus-crew/2023/02/21/columbus-crew-sign-superdraft-pick-max-arfsten-to-two-year-contract/69925691007/","182682","167","text/html"
"https://www.usatoday.com/staff/10983597002/jaime-carrillo/","163635","187","text/html"
"https://www.usatoday.com/story/sports/ncaaw/2023/03/01/tsineke-puisis-lead-no-25-usf-women-past-cincinnati-85-55/69961072007/","141525","137","text/html"
"https://www.usatoday.com/sitemap/2012/july/21/","140300","185","text/html"
"https://www.usatoday.com/videos/entertainment/2021/10/12/aias-meet-finalists-beauty-blog-finalist-tavaris-jefferson/6085487001/","138587","170","text/html"
"https://www.usatoday.com/sitemap/2020/february/23/","185274","384","text/html"
"https://www.usatoday.com/sitemap/2012/january/19/","141191","189","text/html"
"https://www.usatoday.com/story/sports/columnist/nancy-armour/2022/12/09/lionel-messi-argentina-live-another-day-world-cup/10868214002/","191756","165","text/html"
"https://www.usatoday.com/story/entertainment/books/2023/01/17/john-hendrickson-new-memoir-life-on-delay-stuttering/11046750002/","202772","173","text/html"
"https://www.usatoday.com/story/news/nation/2023/02/26/southern-california-storms-snow/11354125002/","208351","167","text/html"
"https://www.usatoday.com/videos/entertainment/2021/10/12/american-influencer-awards-meet-finalists-emily-susanah/6082959001/","138902","170","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/2009-2010/","135804","175","text/html"
"https://www.usatoday.com/videos/sports/nfl/2023/03/01/watch-jaguars-pederson-talks-calvin-ridleys-potential-reinstatement-waiting-day/11368855002/","124280","152","text/html"
"https://www.usatoday.com/story/news/politics/2023/01/31/debt-ceiling-talks-biden-reaffirms-he-not-negotiate-gop/11126412002/","179809","169","text/html"
"https://www.usatoday.com/videos/entertainment/2021/11/29/meet-2021-aia-creative-makeup-artist-year-carrie-esser/8764947002/","138850","170","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/20/best-presidents-day-furniture-sales/11274078002/","171062","203","text/html"
"https://www.usatoday.com/sitemap/2020/april/2/","186317","386","text/html"
"https://www.usatoday.com/story/sports/mls/columbus-crew/2023/02/28/best-crew-games-at-lower-com-field-on-the-2023-mls-schedule/69948589007/","180037","174","text/html"
"https://www.usatoday.com/story/life/food-dining/2022/04/01/how-cook-steak-3-common-myths-debunked/7237783001/","185252","159","text/html"
"https://www.usatoday.com/sitemap/2012/april/11/","140717","187","text/html"
"https://www.usatoday.com/story/sports/columnist/nancy-armour/2022/12/16/argentina-france-world-cup-2022-final-three-keys-each-win/10904573002/","191518","170","text/html"
"https://www.usatoday.com/story/sports/ncaaw/2023/03/01/texas-a-m-women-beat-vanderbilt-in-sec-tournament-opener/69959764007/","140512","136","text/html"
"https://www.usatoday.com/picture-gallery/entertainment/books/2022/05/02/50-aapi-authors-hollywood-stars-pulitzer-winners/9572297002/","191680","183","text/html"
"https://www.usatoday.com/sitemap/2020/february/11/","184514","386","text/html"
"https://www.usatoday.com/story/life/food-dining/2022/04/14/2-easy-ways-hard-boil-eggs-tarragon-deviled-egg-recipe/7322372001/","175674","170","text/html"
"https://www.usatoday.com/sitemap/2020/february/29/","185867","386","text/html"
"https://www.usatoday.com/videos/entertainment/2021/11/01/american-influencer-awards-meet-finalists-annabel-nacional/6197019001/","139771","170","text/html"
"https://www.usatoday.com/story/sports/mls/columbus-crew/2023/02/25/columbus-crew-at-philadelphia-union-game-preview-2023/69937330007/","178889","176","text/html"
"https://www.usatoday.com/story/money/2023/01/06/ftc-rule-ban-employee-noncompete-clauses/11000981002/","186990","165","text/html"
"https://www.usatoday.com/sitemap/2012/september/2/","141187","189","text/html"
"https://www.usatoday.com/videos/entertainment/2021/10/12/aias-meet-finalists-fitness-blogger-desiree-mize/6085574001/","138672","170","text/html"
"https://www.usatoday.com/story/sports/nfl/2023/02/24/cj-beathard-re-signs-with-jaguars-will-continue-backing-up-trevor-lawrence/69940908007/","164773","162","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/2022-2023/2022-10-23/","136096","175","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/20/presidents-day-wayfair-sale-deals-2023/11280711002/","163202","224","text/html"
"https://www.usatoday.com/story/life/food-dining/2022/04/01/cheesecake-factory-cajun-jambalaya-pasta-get-recipe/7238748001/","181227","165","text/html"
"https://www.usatoday.com/story/entertainment/books/2023/02/18/oscar-wars-new-rebecca-makkai-new-books/11264510002/","187522","171","text/html"
"https://www.usatoday.com/story/sports/soccer/2022/12/18/thiago-almada-becomes-first-active-mls-player-to-win-world-cup/51084021/","169856","163","text/html"
"https://www.usatoday.com/story/life/food-dining/2022/04/01/recipes-for-using-mustard-pork-remoulade-sauce/7238955001/","187528","165","text/html"
"https://www.usatoday.com/story/tech/reviewedcom/2021/01/11/here-all-new-pixar-projects-coming-disney-plus/6625409002/","132054","143","text/html"
"https://www.usatoday.com/videos/entertainment/2021/10/19/american-influencer-awards-beauty-blogger-mikayla-nogueira/8518871002/","138955","170","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/1999-2000/","133138","175","text/html"
"https://www.usatoday.com/story/sports/mls/columbus-crew/2023/02/21/eloy-room-not-available-columbus-crew-season-opening-game/69928544007/","181485","167","text/html"
"https://www.usatoday.com/story/sports/nfl/2023/02/26/jamycal-hasty-signs-contract-extension-with-jaguars/69946072007/","171620","166","text/html"
"https://www.usatoday.com/story/news/nation/2023/02/09/texas-judge-fda-abortion-pill-medication-abortion-mifepristone/11203396002/","188529","171","text/html"
"https://www.usatoday.com/story/sports/ncaaw/2023/02/19/indiana-womens-basketball-iu-hoosiers-clinch-share-of-big-10-title-by-beating-purdue/11301502002/","170329","165","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/2020-2021/","136184","176","text/html"
"https://www.usatoday.com/story/news/nation/2021/06/10/southern-ocean-officially-recognized-fifth-ocean-national-geographic/7645212002/","186486","166","text/html"
"https://www.usatoday.com/sitemap/2020/february/17/","186038","385","text/html"
"https://www.usatoday.com/story/life/food-dining/2022/04/19/dinner-recipes-pearl-couscous-trick-creamy-risotto/7284709001/","167659","169","text/html"
"https://www.usatoday.com/story/sports/soccer/worldcup/2022/11/17/world-cup-predictions-picks-champion-golden-boot-golden-ball/10706848002/","191649","169","text/html"
"https://www.usatoday.com/story/entertainment/books/2023/02/15/calvin-and-hobbes-creator-bill-watterson-new-book-the-mysteries/11262156002/","169966","164","text/html"
"https://www.usatoday.com/story/sports/soccer/2022/12/14/world-cup-2022-england-wales-no-arrests/51072329/","185660","168","text/html"
"https://www.usatoday.com/sitemap/2012/march/13/","141359","190","text/html"
"https://www.usatoday.com/story/life/grateful/2019/11/08/cranberry-sauce-3-ingredient-recipes-try-holidays/2512192001/","183907","159","text/html"
"https://www.usatoday.com/sitemap/2020/february/3/","185229","385","text/html"
"https://www.usatoday.com/story/news/nation/2021/08/10/boy-scout-eagle-scout-earn-50-merit-badges-50-states/5553833001/","198085","164","text/html"
"https://www.usatoday.com/in-depth/graphics/2022/03/30/title-ix-analysis-shows-funding-womens-sports-falls-short/7157799001/","64693","46","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/1994-1995/","133329","175","text/html"
"https://www.usatoday.com/story/news/politics/2023/02/08/fact-check-state-of-the-union/11196747002/","208817","179","text/html"
"https://www.usatoday.com/story/sports/nfl/2023/02/28/2023-nfl-combine-notebook-jaguars-brass-discuss-draft-free-agency/69952146007/","187557","162","text/html"
"https://www.usatoday.com/story/sports/mls/columbus-crew/2023/02/25/columbus-crew-lose-4-1-to-philadelphia-union-to-begin-2023-season/69940464007/","173812","168","text/html"
"https://www.usatoday.com/story/news/politics/2022/08/06/indiana-abortion-ban-rape-incest-exceptions/10255511002/","199032","177","text/html"
"https://www.usatoday.com/picture-gallery/entertainment/2021/11/04/gallery-2021-american-influencer-awards-winners/6266929001/","156910","183","text/html"
"https://www.usatoday.com/story/tech/reviewed/2023/02/20/presidents-day-laptop-deals-sales/11280541002/","155505","188","text/html"
"https://www.usatoday.com/in-depth/news/investigations/2022/03/30/title-ix-50th-anniversary-women-short-changed-major-college-sports/7090806001/","173541","68","text/html"
"https://www.usatoday.com/story/news/politics/2021/02/21/paleologos-poll-newsmax-and-oann-out-foxing-fox/4533848001/","184405","164","text/html"
"https://www.usatoday.com/story/life/food-dining/2022/10/18/dining-etiquette-guide/10531688002/","173783","175","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/2022-2023/2022-11-27/","136625","175","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/2022-2023/2022-10-02/","136327","175","text/html"
"https://www.usatoday.com/story/entertainment/books/2023/02/23/dr-seuss-how-grinch-stole-christmas-book-sequel/11330284002/","187900","166","text/html"
"https://www.usatoday.com/story/life/food-dining/2021/12/15/best-sugar-cookie-recipe/8915443002/","194189","176","text/html"
"https://www.usatoday.com/sitemap/2020/february/19/","185650","386","text/html"
"https://www.usatoday.com/story/news/politics/2021/05/02/cindy-mccain-arizona-2020-election-audit-ludicrous/4915508001/","182854","169","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/20/samsung-presidents-day-2023-sale/11281200002/","161728","218","text/html"
"https://www.usatoday.com/story/entertainment/celebrities/2023/01/09/top-pet-influencers-tiktok-instagram-millions-followers/10988628002/","181252","170","text/html"
"https://www.usatoday.com/videos/news/politics/2023/02/08/state-union-biden-touts-tax-bill-defends-abortion-rights/11209009002/","139980","170","text/html"
"https://www.usatoday.com/story/sports/soccer/2023/02/26/gazdag-carranza-each-score-2-goals-as-union-beats-crew-4-1/69947128007/","138378","135","text/html"
"https://www.usatoday.com/sitemap/2012/march/25/","141162","189","text/html"
"https://www.usatoday.com/story/sports/nfl/2023/02/23/three-things-know-about-jaguars-passing-game-coordinator-nick-holz/69931348007/","192095","168","text/html"
"https://www.usatoday.com/story/news/nation/2023/02/02/medication-abortion-abortion-pills-republican-attorneys-general/11171581002/","172860","166","text/html"
"https://www.usatoday.com/story/entertainment/2021/09/27/american-influencer-awards-meet-finalist-rebecca-zamolo/5786582001/","164729","157","text/html"
"https://www.usatoday.com/story/sports/ncaaw/2023/03/01/rogers-rallies-oregon-women-past-washington-52-50-in-pac-12/69960962007/","143192","137","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/20/presidents-day-tv-deals-amazon-walmart/11280183002/","154174","182","text/html"
"https://www.usatoday.com/story/sports/olympics/2021/07/23/rowing-tokyo-olympics-seven-events/8070502002/","190911","163","text/html"
"https://www.usatoday.com/story/life/food-dining/2022/09/30/meat-sweats-explained/10038971002/","172824","183","text/html"
"https://www.usatoday.com/story/entertainment/books/2023/02/16/woman-headshots-sex-novel-cover/11263329002/","175814","164","text/html"
"https://www.usatoday.com/videos/news/politics/2023/02/19/jimmy-carter-peace-he-enters-hospice-his-georgia-home/11299405002/","139817","170","text/html"
"https://www.usatoday.com/story/life/food-dining/2022/04/01/fried-rice-recipe-using-one-simple-ingredient-secret/7238876001/","179649","163","text/html"
"https://www.usatoday.com/story/news/politics/2021/11/02/2021-election-live-updates-virginia-nj-governors/6238229001/","280195","191","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/2021-2022/","135838","175","text/html"
"https://www.usatoday.com/sitemap/2020/february/22/","186038","386","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/20/presidents-day-mattress-deals-sales/11273918002/","203425","226","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/2022-2023/2022-09-25/","136272","175","text/html"
"https://www.usatoday.com/in-depth/entertainment/celebrities/2023/01/09/influencer-industry-inside-fame-money-tiktok-instagram-stars/10992895002/","140054","74","text/html"
"https://www.usatoday.com/story/opinion/columnists/2022/07/19/abortion-religious-liberty-health/10082694002/","190655","196","text/html"
"https://www.usatoday.com/story/sports/high-school/2023/02/21/first-coast-varsity-weekly-jaguars-doug-pederson-boosts-flag-football/10026114002/","216828","177","text/html"
"https://www.usatoday.com/story/sports/mma/2023/01/27/conor-mcgregor-bicycle-struck-by-car-video/51229163/","177687","166","text/html"
"https://www.usatoday.com/story/sports/mls/columbus-crew/2023/02/20/wilfried-nancy-brings-joy-safe-environment-to-columbus-crew/69914529007/","175022","167","text/html"
"https://www.usatoday.com/story/news/nation/2023/02/24/ivf-abortion-restriction-roe-v-wade/11272706002/","174216","171","text/html"
"https://www.usatoday.com/story/entertainment/celebrities/2023/01/12/beauty-influencers-transparency-and-relatability-draw-followers/11024443002/","181566","165","text/html"
"https://www.usatoday.com/story/sports/ncaaw/2023/03/01/kentucky-women-beat-florida-in-game-marred-by-scuffle/69960196007/","141899","137","text/html"
"https://www.usatoday.com/sitemap/2020/february/2/","185585","386","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/2022-2023/2022-10-30/","135989","175","text/html"
"https://www.usatoday.com/videos/news/politics/2023/02/20/president-joe-biden-makes-unannounced-visit-ukraine/11303263002/","140472","170","text/html"
"https://www.usatoday.com/story/news/health/2021/09/07/us-cases-40-million-unemployment-labor-day-travel-updates/5748549001/","223066","176","text/html"
"https://www.usatoday.com/story/life/food-dining/2022/04/01/easy-kale-salad-recipe-and-how-to-use-salt-to-make-it-taste-better/7238931001/","182973","170","text/html"
"https://www.usatoday.com/story/sports/nfl/2023/03/01/jaguars-want-jawaan-taylor-return-negotations-continue-nfl-combine/69952147007/","177693","162","text/html"
"https://www.usatoday.com/story/sports/ncaaw/2023/02/28/showdown-looms-for-south-carolina-lsu-at-sec-tournament/69952991007/","151712","137","text/html"
"https://www.usatoday.com/story/entertainment/books/2023/01/24/anne-heche-call-me-anne-biggest-revelations-posthumous-memoir/11082920002/","202842","177","text/html"
"https://www.usatoday.com/story/entertainment/2021/11/03/american-influencer-awards-meet-finalist-adam-burrell/6268511001/","167850","159","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/2000-2001/","133156","176","text/html"
"https://www.usatoday.com/story/news/nation/2023/01/30/peoria-planned-parenthood-fire-illinois-man-arrested/11132693002/","178185","175","text/html"
"https://www.usatoday.com/story/sports/mma/2023/01/14/jon-jones-francis-ngannou-ciryl-gane-ufc-285/51189643/","163109","169","text/html"
"https://www.usatoday.com/staff/2646423001/suzette-hackney/?page=2","164951","190","text/html"
"https://www.usatoday.com/sitemap/2020/february/10/","186584","386","text/html"
"https://www.usatoday.com/videos/entertainment/2021/11/12/2021-american-influencer-awards-beauty-brand-year-henry-vasquez/6383076001/","139052","170","text/html"
"https://www.usatoday.com/story/entertainment/books/2023/02/11/greta-thunberg-climate-book-and-more-must-read-new-books/11215619002/","190819","174","text/html"
"https://www.usatoday.com/story/sports/ncaaw/2023/03/01/hank-scores-19-clemson-women-beat-pitt-in-acc-tournament/69960525007/","140655","136","text/html"
"https://www.usatoday.com/story/sports/nfl/2023/02/21/with-nfl-franchise-tag-window-open-jaguars-ponder-use-on-engram-taylor/69926908007/","179414","163","text/html"
"https://www.usatoday.com/story/life/food-dining/2022/03/31/how-make-perfect-pasta-salad-recipe/7237090001/","197515","171","text/html"
"https://www.usatoday.com/videos/news/politics/2023/02/18/harris-russia-crimes-against-humanity-ukraine/11289790002/","139055","170","text/html"
"https://www.usatoday.com/web-stories/mariupol-ukraine-war-four-personal-stories/","27207","13","text/html"
"https://www.usatoday.com/videos/news/politics/2023/02/17/denver-city-councilor-unable-access-stage-wheelchair/11281833002/","139129","170","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/2010-2011/","135817","175","text/html"
"https://www.usatoday.com/story/sports/nfl/2023/02/24/travon-walker-doug-pederson-talk-growth-through-jaguars-season/69923937007/","185222","168","text/html"
"https://www.usatoday.com/story/sports/ncaaw/2023/03/01/penn-state-women-edge-big-ten-tournament-host-minnesota/69960311007/","140975","136","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/2007-2008/","135869","175","text/html"
"https://www.usatoday.com/sitemap/2020/january/29/","186164","386","text/html"
"https://www.usatoday.com/story/entertainment/books/2023/02/21/what-is-the-witch-trials-jk-rowling-controversy-explained/11316112002/","195820","180","text/html"
"https://www.usatoday.com/videos/entertainment/2022/02/14/love-air-terrell-jarius-viv-mike-and-michael-matt/6785555001/","137665","170","text/html"
"https://www.usatoday.com/story/news/2022/02/17/cal-state-chancellor-joseph-castro-resigns-investigation-frank-lamas/6831563001/","190479","166","text/html"
"https://www.usatoday.com/story/sports/mma/2022/10/28/anderson-silva-not-done-in-mma/50878791/","157919","157","text/html"
"https://www.usatoday.com/money/blueprint/credit-cards/reviews/us-bank-altitude-go-review/","531146","265","text/html"
"https://www.usatoday.com/story/news/nation/2023/02/23/republicans-abortion-bans-democrats-roe-v-wade/11330347002/","176836","166","text/html"
"https://www.usatoday.com/story/sports/mma/2023/01/03/ufc-president-dana-white-admits-he-hit-wife-in-new-years-eve-altercation-theres-no-excuse/51128585/","180923","159","text/html"
"https://www.usatoday.com/in-depth/news/investigations/2022/05/26/title-ix-falling-short-50-exposes-how-colleges-still-fail-women/9722521002/","122139","86","text/html"
"https://www.usatoday.com/videos/entertainment/2021/09/24/meet-finalists-aia-travel-finalists-thebucketlistfam/5784767001/","138712","170","text/html"
"https://www.usatoday.com/story/entertainment/books/2023/02/20/roald-dahl-books-censorship-critics/11303434002/","191707","176","text/html"
"https://www.usatoday.com/story/sports/ncaaw/2023/03/01/rutgers-edges-northwestern-in-big-ten-women-s-tournament/69960872007/","142363","137","text/html"
"https://www.usatoday.com/story/sports/nfl/2023/02/21/jaguars-evan-engram-talks-franchise-tag-and-mutual-interest-return/69927757007/","174243","167","text/html"
"https://www.usatoday.com/videos/news/politics/2023/02/19/jimmy-carter-his-life-and-legacy-helping-millions-around-world/2582772001/","138740","170","text/html"
"https://www.usatoday.com/story/news/2023/02/21/usa-today-crossword-puzzle-answers/69847475007/","164873","155","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/1992-1993/","133378","176","text/html"
"https://www.usatoday.com/story/news/politics/2022/12/23/january-6-committee-report/10931585002/","245194","177","text/html"
"https://www.usatoday.com/videos/news/politics/2023/02/19/blinken-surveys-turkey-earthquake-damage-pledges-100-m-more-aid/11300102002/","140259","170","text/html"
"https://www.usatoday.com/web-stories/inflation-health-care-costs-skyrocket/","18744","9","text/html"
"https://www.usatoday.com/story/sports/nfl/2023/02/25/jaguars-create-salary-cap-space-by-restructuring-foye-oluokuns-contract/69943983007/","169581","163","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/2017-2018/","135692","175","text/html"
"https://www.usatoday.com/story/sports/ncaaw/2023/03/01/spear-has-19-wake-forest-tops-virginia-68-57-to-open-acc/69959958007/","140944","136","text/html"
"https://www.usatoday.com/story/entertainment/books/2023/01/27/joan-didions-archives-acquired-new-york-public-library/11135371002/","181932","163","text/html"
"https://www.usatoday.com/videos/entertainment/2021/09/27/american-influencer-awards-meet-content-creator-finalist-rebecca-zamolo/5799585001/","138685","170","text/html"
"https://www.usatoday.com/story/news/investigations/2022/09/29/csu-chancellor-mishandled-administrators-sexual-harassment-review-finds/8129509001/","178109","163","text/html"
"https://www.usatoday.com/videos/news/politics/2023/02/08/president-biden-says-hell-veto-any-abortion-ban-makes-his-desk/11208186002/","139095","170","text/html"
"https://www.usatoday.com/sitemap/2020/january/16/","184854","383","text/html"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/01/10103320/GettyImages-1371762170-e1676025200186.jpg","46211","0","image/jpeg"
"https://www.usatoday.com/story/news/investigations/2022/03/07/fresno-states-title-ix-office-understaffed-ineffective-joseph-castro/6888004001/","192582","145","text/html"
"https://www.usatoday.com/story/entertainment/celebrities/2023/01/10/mid-size-fashion-influencers-changing-our-perception-style/11017177002/","175558","164","text/html"
"https://www.usatoday.com/story/entertainment/books/2023/01/28/pamela-anderson-colleen-hoover-new-must-read-books-week/11107802002/","188644","172","text/html"
"https://www.usatoday.com/story/sports/college/columnist/dan-wolken/2022/03/31/ncaa-mark-emmert-no-clue-solve-myriad-problems/7238781001/","200254","168","text/html"
"https://www.usatoday.com/staff/2647588001/john-bacon/?page=2","163064","190","text/html"
"https://www.usatoday.com/story/sports/nfl/2023/02/24/backup-qb-c-j-beathard-signs-2-year-extension-with-jaguars/69943074007/","126649","134","text/html"
"https://www.usatoday.com/videos/news/politics/2023/02/17/sen-john-fetterman-checks-into-walter-reed-depression-treatment/11281726002/","139685","170","text/html"
"https://www.usatoday.com/story/news/politics/elections/2023/01/17/ohio-senate-race-2024-dolan-sherrod-brown/11067494002/","174374","165","text/html"
"https://www.usatoday.com/story/news/2023/02/11/usa-today-crossword-puzzle-answers/69847462007/","164663","155","text/html"
"https://www.usatoday.com/storytelling/capitol-riot-mob-arrests/","1048576","305","text/html"
"https://www.usatoday.com/story/news/politics/2023/02/21/biden-archives-nominee-senate-hearing/11314661002/","172379","168","text/html"
"https://www.usatoday.com/story/sports/nfl/2023/03/01/jaguars-score-low-in-first-nfl-players-association-report-card/69959607007/","181046","171","text/html"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/01/13154108/kim-porter-headshot-e1676302868833.jpg","53953","0","image/jpeg"
"https://www.usatoday.com/story/sports/ncaaw/2023/03/01/no-21-ucla-women-top-asu-in-ot-in-pac-12-opener-81-70/69961534007/","142948","137","text/html"
"https://www.usatoday.com/sports/ncaaf/polls/coaches-poll/2022-2023/2022-11-06/","136359","175","text/html"
"https://www.usatoday.com/story/sports/nfl/eagles/2023/02/27/nfl-mock-draft-eagles-drought-1st-round-running-back-bijan-robinson-texas-miles-sanders-combine/69931960007/","197286","163","text/html"
"https://www.usatoday.com/videos/entertainment/2021/10/05/meet-finalists-american-influencer-awards-finalist-gabi-butler/6005688001/","138415","170","text/html"
"https://www.usatoday.com/in-depth/news/investigations/2022/02/03/cal-state-chancellor-joseph-castro-mishandled-sexual-harassment-fresno-state-title-ix-frank-lamas/9109414002/","149259","58","text/html"
"https://www.usatoday.com/story/news/nation/2023/02/18/military-abortion-policy-travel-expenses/11289918002/","168461","164","text/html"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/01/14171325/GettyImages-538811908-e1676394805157.jpg","29462","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/01/14141515/Theresa-Stevens-e1676384115348.jpg","56678","0","image/jpeg"
"https://www.usatoday.com/story/news/politics/2023/02/02/democratic-state-governement-strategy-abortion-access-lgbtq-rights-marijuana/11153862002/","182703","175","text/html"
"https://www.usatoday.com/story/entertainment/2022/01/24/aia-emerging-influencers-month-gerald-and-teresa-hodges/6602985001/","164968","157","text/html"
"https://www.usatoday.com/story/news/politics/2023/02/28/national-archives-classified-documents-hearing/11358613002/","174320","169","text/html"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/06164645/OpenSky-Secured.png","45778","0","image/png"
"https://www.usatoday.com/story/news/politics/2023/02/17/fox-news-hosts-2020-election-fraud-claims-dominion-lawsuit/11279957002/","192132","168","text/html"
"https://www.usatoday.com/story/news/politics/elections/2023/01/02/congress-house-gop-biden-democrats-senate/10867027002/","187527","178","text/html"
"https://www.usatoday.com/story/news/politics/elections/2022/10/13/alexandra-pelosi-speaker-pelosi-daughter-jan-6/10491098002/","180701","160","text/html"
"https://www.usatoday.com/story/news/politics/2023/02/05/hunter-biden-art-investigation-republican/11170330002/","183517","169","text/html"
"https://www.usatoday.com/story/sports/nfl/cardinals/2023/02/16/philadelphia-eagles-nick-sirianni-defended-arizona-cardinals-jonathan-gannon-critics/69910516007/","193103","180","text/html"
"https://www.usatoday.com/story/sports/soccer/2022/12/09/brazil-croatia-world-cup-quarterfinals-neymar-ties-pele/51058853/","178837","165","text/html"
"https://www.usatoday.com/story/news/politics/2023/02/21/biden-archives-colleen-shogan-senate/11256441002/","192704","191","text/html"
"https://www.usatoday.com/sitemap/2020/january/4/","185763","386","text/html"
